1, 69.648033, 55.993523, 304, 69.810333, 54.608818
2, 52.641907, 86.975616, 484, 58.589500, 89.015038
10, 89.729240, 38.291130, 229, 88.688278, 39.510929
12, 84.506958, 22.682774, 347, 86.636948, 28.421251
13, 59.701344, 31.476801, 470, 65.058357, 33.509113
15, 55.703873, 34.949696, 920, 62.373993, 33.718128
16, 54.388966, 37.340717, 741, 59.792919, 36.906807
17, 71.848114, 28.791811, 645, 76.028107, 33.425613
18, 37.279049, 93.715996, 186, 41.157497, 95.774239
20, 66.880569, 91.483032, 449, 70.915176, 89.752922
23, 78.306015, 33.638763, 7, 80.583366, 38.376118
24, 34.348045, 88.438126, 18, 37.279049, 93.715996
27, 99.308174, 28.847553, 252, 94.703369, 33.750801
30, 50.233715, 90.214584, 43, 57.358681, 93.961617
31, 36.967342, 96.498909, 186, 41.157497, 95.774239
35, 78.462608, 69.858833, 392, 82.968826, 67.923607
36, 65.541344, 68.423393, 89, 65.445839, 67.718651
38, 33.901630, 99.088493, 186, 41.157497, 95.774239
42, 68.460495, 40.750362, 894, 71.641190, 41.398193
43, 57.358681, 93.961617, 553, 61.478020, 93.899704
49, 75.989334, 22.220402, 724, 74.999115, 27.220764
52, 75.555885, 89.439217, 930, 80.050262, 84.720276
54, 66.841705, 65.857506, 900, 67.264549, 61.588455
55, 59.228657, 98.724380, 884, 64.995865, 93.734184
56, 74.031776, 67.324509, 179, 76.384811, 61.879272
61, 65.781784, 62.331532, 1, 69.648033, 55.993523
63, 91.701309, 31.984091, 862, 87.813232, 31.696974
67, 78.340607, 97.473747, 90, 76.478035, 89.707138
68, 84.645004, 20.676540, 170, 85.654411, 26.485256
69, 45.729244, 91.637520, 191, 50.628593, 94.708549
73, 62.353798, 71.744728, 845, 63.821430, 66.860802
78, 71.235550, 66.698288, 179, 76.384811, 61.879272
80, 73.380478, 49.036995, 846, 76.457047, 43.411373
83, 65.083008, 36.262005, 465, 67.613220, 37.292389
84, 63.435802, 71.538872, 89, 65.445839, 67.718651
86, 80.161713, 49.858513, 322, 79.495979, 42.566864
89, 65.445839, 67.718651, 900, 67.264549, 61.588455
90, 76.478035, 89.707138, 930, 80.050262, 84.720276
92, 81.849106, 25.987488, 756, 81.006409, 31.689623
94, 90.888031, 47.695862, 804, 90.911102, 43.990185
100, 78.858063, 59.902969, 382, 77.858116, 52.167175
102, 74.723434, 93.173927, 90, 76.478035, 89.707138
103, 90.318810, 65.977844, 758, 91.014481, 64.890747
104, 99.997078, 69.407387, 151, 93.168884, 66.339912
105, 97.721046, 80.416946, 360, 92.596680, 74.090630
109, 30.473261, 97.822304, 18, 37.279049, 93.715996
110, 92.309593, 24.525660, 178, 88.832962, 26.395735
111, 68.617249, 39.272926, 320, 71.743423, 37.280285
118, 91.474197, 44.211491, 229, 88.688278, 39.510929
122, 82.236465, 43.153767, 7, 80.583366, 38.376118
123, 80.505089, 89.138596, 711, 81.722313, 84.301880
125, 66.203125, 50.802605, 738, 71.974449, 49.118538
126, 96.103851, 72.532021, 151, 93.168884, 66.339912
128, 87.838760, 80.677055, 980, 87.803841, 75.694504
132, 57.772736, 44.555099, 144, 65.248383, 42.102985
133, 77.125954, 49.158875, 322, 79.495979, 42.566864
134, 87.209122, 69.886421, 758, 91.014481, 64.890747
136, 85.004135, 22.582720, 347, 86.636948, 28.421251
137, 93.042587, 47.624943, 804, 90.911102, 43.990185
142, 79.575180, 72.838860, 622, 82.281349, 73.086784
144, 65.248383, 42.102985, 42, 68.460495, 40.750362
147, 86.935173, 56.598587, 770, 91.420441, 50.342522
148, 86.228409, 29.364744, 862, 87.813232, 31.696974
149, 74.752487, 86.858421, 313, 77.934052, 84.345779
150, 66.750565, 73.616447, 609, 66.852470, 67.852379
151, 93.168884, 66.339912, 431, 92.997925, 57.807316
152, 39.303593, 96.202393, 842, 47.834724, 97.008186
153, 44.407135, 88.788216, 842, 47.834724, 97.008186
155, 79.688667, 71.269913, 390, 83.418243, 70.419281
157, 72.623100, 25.439409, 393, 76.667580, 29.969435
165, 74.127800, 26.400137, 393, 76.667580, 29.969435
167, 81.716400, 42.953331, 7, 80.583366, 38.376118
170, 85.654411, 26.485256, 862, 87.813232, 31.696974
173, 71.151390, 79.923439, 184, 73.996658, 82.236641
175, 80.788605, 77.887360, 885, 84.889824, 76.971214
177, 97.846008, 51.782745, 495, 95.748650, 47.998070
178, 88.832962, 26.395735, 862, 87.813232, 31.696974
179, 76.384811, 61.879272, 794, 76.585373, 58.428165
180, 88.326096, 41.589706, 229, 88.688278, 39.510929
182, 72.312805, 30.050980, 645, 76.028107, 33.425613
184, 73.996658, 82.236641, 313, 77.934052, 84.345779
185, 56.124954, 44.930634, 226, 61.509281, 40.573891
186, 41.157497, 95.774239, 842, 47.834724, 97.008186
191, 50.628593, 94.708549, 43, 57.358681, 93.961617
194, 72.087891, 56.458019, 701, 73.197578, 52.497593
195, 66.602547, 53.784363, 304, 69.810333, 54.608818
198, 80.999786, 65.496742, 278, 87.595802, 64.607475
199, 39.543674, 87.180763, 18, 37.279049, 93.715996
212, 94.220291, 49.937191, 137, 93.042587, 47.624943
216, 60.434185, 55.238110, 394, 64.724945, 54.044140
219, 79.267616, 93.989532, 339, 79.394501, 86.361061
223, 90.047501, 71.315002, 758, 91.014481, 64.890747
225, 80.926399, 94.505325, 90, 76.478035, 89.707138
226, 61.509281, 40.573891, 42, 68.460495, 40.750362
229, 88.688278, 39.510929, 407, 82.102921, 37.756153
232, 91.290199, 30.044582, 862, 87.813232, 31.696974
233, 91.110748, 34.748833, 991, 89.539589, 37.143150
234, 88.049263, 68.818771, 758, 91.014481, 64.890747
238, 71.936462, 90.424706, 256, 74.019119, 88.045479
248, 96.814590, 47.182701, 118, 91.474197, 44.211491
251, 91.799545, 53.815109, 770, 91.420441, 50.342522
252, 94.703369, 33.750801, 492, 89.721642, 38.142673
256, 74.019119, 88.045479, 313, 77.934052, 84.345779
258, 78.190819, 53.749802, 382, 77.858116, 52.167175
261, 94.914734, 75.416191, 454, 95.257881, 68.806679
262, 81.868851, 37.398926, 7, 80.583366, 38.376118
264, 73.112061, 49.355442, 846, 76.457047, 43.411373
268, 81.743935, 28.767221, 966, 80.082016, 35.738266
271, 76.034889, 39.072018, 7, 80.583366, 38.376118
272, 87.532387, 76.494347, 223, 90.047501, 71.315002
278, 87.595802, 64.607475, 758, 91.014481, 64.890747
280, 66.583794, 85.000267, 959, 68.034882, 87.677528
284, 96.913612, 56.862057, 212, 94.220291, 49.937191
285, 74.580948, 73.294395, 673, 77.618187, 73.481354
293, 58.067345, 53.364548, 955, 65.639183, 50.097404
301, 30.640011, 99.326035, 18, 37.279049, 93.715996
303, 84.697205, 38.291679, 7, 80.583366, 38.376118
304, 69.810333, 54.608818, 264, 73.112061, 49.355442
306, 66.061058, 83.290871, 959, 68.034882, 87.677528
310, 66.314682, 23.167952, 602, 65.926247, 29.388746
313, 77.934052, 84.345779, 896, 83.824875, 80.529297
318, 37.417339, 88.954277, 186, 41.157497, 95.774239
320, 71.743423, 37.280285, 271, 76.034889, 39.072018
321, 69.790108, 30.859432, 381, 74.739220, 34.330364
322, 79.495979, 42.566864, 7, 80.583366, 38.376118
327, 87.742950, 85.277512, 128, 87.838760, 80.677055
336, 65.101189, 86.084564, 959, 68.034882, 87.677528
337, 93.081573, 79.202499, 360, 92.596680, 74.090630
339, 79.394501, 86.361061, 930, 80.050262, 84.720276
342, 91.334435, 66.734810, 758, 91.014481, 64.890747
347, 86.636948, 28.421251, 862, 87.813232, 31.696974
351, 92.745834, 23.862617, 178, 88.832962, 26.395735
353, 67.162193, 45.181515, 822, 71.365662, 43.361900
358, 41.890087, 98.954948, 842, 47.834724, 97.008186
360, 92.596680, 74.090630, 600, 92.349899, 68.350861
361, 96.322983, 35.271393, 492, 89.721642, 38.142673
364, 65.950523, 24.194120, 378, 71.052528, 27.507458
368, 71.240395, 42.737438, 374, 76.636223, 39.966335
371, 78.986259, 37.703716, 7, 80.583366, 38.376118
374, 76.636223, 39.966335, 7, 80.583366, 38.376118
376, 63.747208, 46.728146, 353, 67.162193, 45.181515
377, 72.678825, 88.220528, 313, 77.934052, 84.345779
378, 71.052528, 27.507458, 17, 71.848114, 28.791811
379, 66.498657, 71.357292, 524, 68.048790, 67.429070
381, 74.739220, 34.330364, 371, 78.986259, 37.703716
382, 77.858116, 52.167175, 919, 79.315453, 45.564106
383, 67.713547, 33.074375, 798, 72.279884, 32.461884
386, 31.398090, 91.354538, 18, 37.279049, 93.715996
388, 78.579086, 77.038818, 175, 80.788605, 77.887360
389, 70.046310, 74.728195, 575, 74.283897, 68.674149
390, 83.418243, 70.419281, 134, 87.209122, 69.886421
392, 82.968826, 67.923607, 278, 87.595802, 64.607475
393, 76.667580, 29.969435, 23, 78.306015, 33.638763
394, 64.724945, 54.044140, 304, 69.810333, 54.608818
396, 99.953880, 70.545151, 151, 93.168884, 66.339912
397, 77.682182, 77.125252, 175, 80.788605, 77.887360
401, 57.285721, 52.852974, 394, 64.724945, 54.044140
405, 75.494423, 18.393553, 157, 72.623100, 25.439409
406, 70.833580, 29.585560, 798, 72.279884, 32.461884
407, 82.102921, 37.756153, 7, 80.583366, 38.376118
410, 98.100792, 46.391399, 942, 95.620590, 44.271629
411, 94.498703, 75.571808, 454, 95.257881, 68.806679
413, 99.464699, 68.158096, 989, 97.286690, 59.060276
421, 95.679611, 73.164551, 454, 95.257881, 68.806679
