849, 3.984750, 14.179575, 499, 7.647536, 12.361024
863, 38.987785, 27.736799, 203, 38.427677, 31.470758
865, 30.743481, 35.029552, 87, 34.095123, 40.237507
870, 36.729706, 30.498367, 203, 38.427677, 31.470758
884, 31.160618, 34.268589, 843, 37.403862, 39.248825
895, 31.418083, 28.918369, 203, 38.427677, 31.470758
900, 21.975540, 20.876982, 816, 25.614878, 23.676704
902, 19.346842, 21.823227, 299, 24.478451, 23.767300
903, 9.460005, 9.964230, 395, 12.558427, 14.353310
917, 7.447033, 11.153312, 499, 7.647536, 12.361024
922, 23.789516, 34.272224, 865, 30.743481, 35.029552
930, 60.823208, 51.797813, 381, 64.945290, 55.483906
934, 25.304129, 38.206451, 865, 30.743481, 35.029552
943, 63.160107, 49.115555, 381, 64.945290, 55.483906
944, 37.818821, 44.659645, 503, 44.016918, 45.933235
953, 9.169949, 18.132626, 501, 13.074517, 17.504574
956, 52.057938, 38.803806, 787, 54.674561, 41.955147
960, 63.480263, 41.748524, 778, 60.737106, 46.876583
969, 57.353439, 44.387230, 544, 61.415558, 48.722843
973, 23.855286, 24.651033, 820, 30.102694, 26.397148
976, 47.641418, 39.560917, 450, 48.132263, 44.109360
977, 10.999719, 22.452456, 809, 15.760323, 18.638842
978, 43.543171, 27.002466, 203, 38.427677, 31.470758
983, 58.820889, 59.633583, 686, 66.015755, 60.117672
988, 60.062397, 39.839642, 969, 57.353439, 44.387230
1000, 69.378990, 60.534359, 40, 69.624123, 60.734467
